date,query,count
2025-11-02,total,4125892
2025-11-02,claude,34672
2025-11-02,copilot,11790
2025-11-02,devin,303
2025-11-02,aider,92
2025-11-02,codex,0
2025-11-02,opencode,4
2025-11-02,cursor_editor,244
2025-11-02,cursor_bg,0
2025-11-02,jules,1848
2025-11-02,amazonq,4
