date,query,count
2026-01-15,total,4873151
2026-01-15,claude,99938
2026-01-15,copilot,14926
2026-01-15,devin,512
2026-01-15,aider,195
2026-01-15,codex,0
2026-01-15,opencode,54
2026-01-15,cursor_editor,130
2026-01-15,cursor_bg,2
2026-01-15,jules,3481
2026-01-15,amazonq,0
