date,query,count
2025-06-23,total,3986952
2025-06-23,claude,11593
2025-06-23,copilot,990
2025-06-23,devin,561
2025-06-23,aider,23
2025-06-23,codex,0
2025-06-23,opencode,23
2025-06-23,cursor_editor,101
2025-06-23,cursor_bg,0
2025-06-23,jules,1700
2025-06-23,amazonq,1
