date,query,count
2026-05-28,total,7693956
2026-05-28,claude,489663
2026-05-28,copilot,6505
2026-05-28,devin,607
2026-05-28,aider,124
2026-05-28,codex,1
2026-05-28,opencode,149
2026-05-28,cursor_editor,43793
2026-05-28,cursor_bg,3316
2026-05-28,jules,2357
2026-05-28,amazonq,2
2026-05-28,amp,91
2026-05-28,windsurf,3
2026-05-28,junie,0
